"id_all";"satz_id";"wiederholung";"variante_H2O";"T0020_nFK";"T2040_nFK";"T4060_nFK";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input"
8;3;"b";"Wfull_plus";93.76;95.91;95.91;19;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;20;30;50;1.2;0.593115946183485;13.1202220541195;0
8;3;"b";"Wfull_plus";94.36;95.82;95.82;20;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;20;30;50;1.2;0.715458231565453;13.5480898899561;0
8;3;"b";"Wfull_plus";93.89;95.82;95.73;21;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;20;30;50;1.2;0.857435924780109;13.977307869571;5.28
8;3;"b";"Wfull_plus";94.07;95.65;95.57;22;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;20;30;50;1.2;1.01987440255511;14.4072988057862;12.93
8;3;"b";"Wfull_plus";120.41;96.49;95.4;23;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;20;30;50;1.2;1.20255044648633;14.8371715971489;6.7
8;3;"b";"Wfull_plus";125.38;109.09;95.43;24;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;20;30;50;1.2;1.40386139285836;15.2657336536298;3.9
9;3;"c";"Wfull_plus";92.02;94.84;95.64;11;5.88;0;1.4;9.5;62.2;43.6;77;3255.98;1.33;13.71;0;62.16;9.67;39871.82;10;147.5;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
9;3;"c";"Wfull_plus";91.31;94.47;95.48;12;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
9;3;"c";"Wfull_plus";90.68;94.26;95.44;13;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;2.2
9;3;"c";"Wfull_plus";90.35;93.97;95.32;14;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;20;30;50;1.2;0.218320550014105;11.0340328152601;1.14
9;3;"c";"Wfull_plus";90.77;94.18;95.27;15;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;20;30;50;1.2;0.268115893208874;11.4416890476496;5.01
9;3;"c";"Wfull_plus";91.81;94.39;95.28;16;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;20;30;50;1.2;0.328596851881896;11.8549648122933;0.8
9;3;"c";"Wfull_plus";92.67;94.2;95.26;17;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;20;30;50;1.2;0.401583080956858;12.2728447230805;0
9;3;"c";"Wfull_plus";93;97.57;95.19;18;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;20;30;50;1.2;0.489095644950137;12.6948631776341;4.65
9;3;"c";"Wfull_plus";93.23;95.29;95.16;19;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;20;30;50;1.2;0.593115946183485;13.1202220541195;0
9;3;"c";"Wfull_plus";93.54;95.15;95.12;20;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;20;30;50;1.2;0.715458231565453;13.5480898899561;0
9;3;"c";"Wfull_plus";93.15;95.18;95.06;21;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;20;30;50;1.2;0.857435924780109;13.977307869571;5.66
9;3;"c";"Wfull_plus";93.6;95.02;94.93;22;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;20;30;50;1.2;1.01987440255511;14.4072988057862;13.37
9;3;"c";"Wfull_plus";118.89;97.22;94.85;23;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;20;30;50;1.2;1.20255044648633;14.8371715971489;6.7
9;3;"c";"Wfull_plus";123.97;110.41;94.87;24;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;20;30;50;1.2;1.40386139285836;15.2657336536298;3.9
10;3;"d";"Wfull_plus";96.81;101.46;97.04;11;5.88;0;1.4;9.5;62.2;43.6;77;3255.98;1.33;13.71;0;62.16;9.67;39871.82;10;147.5;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
10;3;"d";"Wfull_plus";95.86;100.42;96.88;12;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
10;3;"d";"Wfull_plus";95.01;99.88;96.77;13;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;2.2
10;3;"d";"Wfull_plus";95.03;99.47;96.63;14;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;20;30;50;1.2;0.218320550014105;11.0340328152601;1.05
10;3;"d";"Wfull_plus";95.61;99.67;96.52;15;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;20;30;50;1.2;0.268115893208874;11.4416890476496;4.7
10;3;"d";"Wfull_plus";97.24;99.81;96.57;16;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;20;30;50;1.2;0.328596851881896;11.8549648122933;0.8
10;3;"d";"Wfull_plus";98.03;99.57;96.47;17;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;20;30;50;1.2;0.401583080956858;12.2728447230805;0
10;3;"d";"Wfull_plus";98;99.58;96.37;18;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;20;30;50;1.2;0.489095644950137;12.6948631776341;4.36
10;3;"d";"Wfull_plus";98.46;99.66;96.26;19;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;20;30;50;1.2;0.593115946183485;13.1202220541195;0
10;3;"d";"Wfull_plus";98.68;99.59;96.21;20;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;20;30;50;1.2;0.715458231565453;13.5480898899561;0
10;3;"d";"Wfull_plus";98.04;99.61;96.22;21;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;20;30;50;1.2;0.857435924780109;13.977307869571;5.28
10;3;"d";"Wfull_plus";98.64;99.52;96.12;22;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;20;30;50;1.2;1.01987440255511;14.4072988057862;12.63
10;3;"d";"Wfull_plus";125.36;100.02;95.95;23;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;20;30;50;1.2;1.20255044648633;14.8371715971489;6.7
10;3;"d";"Wfull_plus";130.4;109.74;95.8;24;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;20;30;50;1.2;1.40386139285836;15.2657336536298;3.9
11;3;"a";"Wred";92.83;98.05;96.63;11;5.88;0;1.4;9.5;62.2;43.6;77;3255.98;1.33;13.71;0;62.16;9.67;39871.82;10;147.5;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
11;3;"a";"Wred";91.72;97.57;96.42;12;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
11;3;"a";"Wred";90.76;97.22;96.32;13;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;2.2
11;3;"a";"Wred";90.76;96.81;96.13;14;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;20;30;50;1.2;0.218320550014105;11.0340328152601;1.1
11;3;"a";"Wred";91.33;96.97;95.96;15;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;20;30;50;1.2;0.268115893208874;11.4416890476496;4.93
11;3;"a";"Wred";93.07;97.06;95.92;16;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;20;30;50;1.2;0.328596851881896;11.8549648122933;0.8
11;3;"a";"Wred";94.46;96.62;95.81;17;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;20;30;50;1.2;0.401583080956858;12.2728447230805;0
11;3;"a";"Wred";93.95;96.69;95.74;18;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;20;30;50;1.2;0.489095644950137;12.6948631776341;4.34
11;3;"a";"Wred";94.27;96.68;95.6;19;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;20;30;50;1.2;0.593115946183485;13.1202220541195;0
11;3;"a";"Wred";94.79;96.7;95.5;20;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;20;30;50;1.2;0.715458231565453;13.5480898899561;0
11;3;"a";"Wred";93.74;96.73;95.36;21;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;20;30;50;1.2;0.857435924780109;13.977307869571;5.28
11;3;"a";"Wred";94.19;96.44;95.2;22;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;20;30;50;1.2;1.01987440255511;14.4072988057862;0
11;3;"a";"Wred";95.05;96.31;94.98;23;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;20;30;50;1.2;1.20255044648633;14.8371715971489;6.7
11;3;"a";"Wred";102.63;96;94.81;24;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;20;30;50;1.2;1.40386139285836;15.2657336536298;3.9
12;3;"b";"Wred";95.72;99.51;98.06;11;5.88;0;1.4;9.5;62.2;43.6;77;3255.98;1.33;13.71;0;62.16;9.67;39871.82;10;147.5;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
12;3;"b";"Wred";94.81;98.89;97.84;12;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
12;3;"b";"Wred";93.87;98.64;97.74;13;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;2.2
12;3;"b";"Wred";93.62;98.42;97.5;14;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;20;30;50;1.2;0.218320550014105;11.0340328152601;1.07
12;3;"b";"Wred";94.16;98.24;97.44;15;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;20;30;50;1.2;0.268115893208874;11.4416890476496;4.72
12;3;"b";"Wred";95.2;98.24;97.32;16;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;20;30;50;1.2;0.328596851881896;11.8549648122933;0.8
12;3;"b";"Wred";95.93;97.92;97.15;17;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;20;30;50;1.2;0.401583080956858;12.2728447230805;0
12;3;"b";"Wred";96.22;98.06;97.05;18;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;20;30;50;1.2;0.489095644950137;12.6948631776341;4.36
12;3;"b";"Wred";96.29;97.99;97.02;19;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;20;30;50;1.2;0.593115946183485;13.1202220541195;0
12;3;"b";"Wred";96.71;97.85;97.12;20;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;20;30;50;1.2;0.715458231565453;13.5480898899561;0
12;3;"b";"Wred";96.34;98.61;96.78;21;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;20;30;50;1.2;0.857435924780109;13.977307869571;5.28
12;3;"b";"Wred";95.94;97.96;96.71;22;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;20;30;50;1.2;1.01987440255511;14.4072988057862;0
12;3;"b";"Wred";96.27;97.57;96.45;23;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;20;30;50;1.2;1.20255044648633;14.8371715971489;6.7
12;3;"b";"Wred";100.5;97.24;96.27;24;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;20;30;50;1.2;1.40386139285836;15.2657336536298;3.9
13;3;"c";"Wred";91.52;93.43;91.53;11;5.88;0;1.4;9.5;62.2;43.6;77;3255.98;1.33;13.71;0;62.16;9.67;39871.82;10;147.5;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
13;3;"c";"Wred";90.54;92.98;91.36;12;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
13;3;"c";"Wred";89.79;92.77;91.26;13;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;2.2
13;3;"c";"Wred";89.73;92.57;91.12;14;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;20;30;50;1.2;0.218320550014105;11.0340328152601;1.1
13;3;"c";"Wred";90.3;92.65;91.06;15;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;20;30;50;1.2;0.268115893208874;11.4416890476496;4.69
13;3;"c";"Wred";91.66;92.91;91.04;16;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;20;30;50;1.2;0.328596851881896;11.8549648122933;0.8
13;3;"c";"Wred";92.26;92.76;90.93;17;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;20;30;50;1.2;0.401583080956858;12.2728447230805;0
13;3;"c";"Wred";92.4;92.82;90.89;18;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;20;30;50;1.2;0.489095644950137;12.6948631776341;4.36
13;3;"c";"Wred";92.79;92.91;90.81;19;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;20;30;50;1.2;0.593115946183485;13.1202220541195;0
13;3;"c";"Wred";93.15;92.88;90.73;20;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;20;30;50;1.2;0.715458231565453;13.5480898899561;0
13;3;"c";"Wred";92.72;92.85;90.63;21;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;20;30;50;1.2;0.857435924780109;13.977307869571;5.3
13;3;"c";"Wred";92.68;92.7;90.55;22;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;20;30;50;1.2;1.01987440255511;14.4072988057862;0
13;3;"c";"Wred";93.17;92.58;90.43;23;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;20;30;50;1.2;1.20255044648633;14.8371715971489;6.7
13;3;"c";"Wred";98.28;92.48;90.37;24;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;20;30;50;1.2;1.40386139285836;15.2657336536298;3.9
14;3;"d";"Wred";92.76;97.33;97.17;11;5.88;0;1.4;9.5;62.2;43.6;77;3255.98;1.33;13.71;0;62.16;9.67;39871.82;10;147.5;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
14;3;"d";"Wred";92.07;97.04;96.98;12;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;0
14;3;"d";"Wred";91.33;96.8;96.94;13;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;20;30;50;1.2;0.177506972709907;10.6326655312179;2.2
14;3;"d";"Wred";90.99;96.46;96.84;14;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;20;30;50;1.2;0.218320550014105;11.0340328152601;1.09
14;3;"d";"Wred";91.51;96.49;96.78;15;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;20;30;50;1.2;0.268115893208874;11.4416890476496;5.01
14;3;"d";"Wred";92.86;96.81;96.79;16;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;20;30;50;1.2;0.328596851881896;11.8549648122933;0.8
14;3;"d";"Wred";93.83;96.96;96.69;17;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;20;30;50;1.2;0.401583080956858;12.2728447230805;0
14;3;"d";"Wred";94;97.23;96.64;18;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;20;30;50;1.2;0.489095644950137;12.6948631776341;4.65
14;3;"d";"Wred";94.08;97.41;96.64;19;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;20;30;50;1.2;0.593115946183485;13.1202220541195;0
14;3;"d";"Wred";94.56;97.51;96.62;20;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;20;30;50;1.2;0.715458231565453;13.5480898899561;0
14;3;"d";"Wred";93.94;97.61;96.52;21;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;20;30;50;1.2;0.857435924780109;13.977307869571;5.64
14;3;"d";"Wred";93.64;97.29;96.42;22;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;20;30;50;1.2;1.01987440255511;14.4072988057862;0
14;3;"d";"Wred";94.4;97.24;96.38;23;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;20;30;50;1.2;1.20255044648633;14.8371715971489;6.7
14;3;"d";"Wred";99.77;97.51;96.17;24;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;20;30;50;1.2;1.40386139285836;15.2657336536298;3.9
15;4;"a";"Wfull";83.21;77.28;79.42;2;22.74;22.74;12.2;30.9;61.41;38;92.5;7198.75;0.88;16.2;16.2;42.88;42.88;15705.27;0;32.39;32.39;20;30;50;1.2;0.177506972709907;10.6326655312179;10.67
15;4;"a";"Wfull";89.82;76.98;77.81;3;24.49;24.49;16.1;32.8;62.07;36.4;91.2;7875.6;1.01;16.21;16.21;67.37;67.37;23580.88;0;48.6;48.6;20;30;50;1.2;0.177506972709907;10.6326655312179;0
15;4;"a";"Wfull";90.83;77.44;77.14;4;25.98;25;15.8;33.7;61.75;41.2;88.5;7664.95;0.94;16.22;16.22;93.35;92.37;31245.82;0;64.82;64.82;20;30;50;1.2;0.177506972709907;10.6326655312179;10.82
15;4;"a";"Wfull";105.66;78.19;76.82;5;27.32;25;18.1;34.2;60.77;40.7;91.2;6581.27;0.78;16.22;16.22;120.67;117.37;37827.1;0;81.04;81.04;20;30;50;1.2;0.225983067592473;11.1018231948832;0
15;4;"a";"Wfull";97.64;79.34;76.54;6;26.93;25;18.4;33;58.75;40.4;87.5;7668.85;0.99;16.23;16.23;147.6;142.37;45495.95;0;97.27;97.27;20;30;50;1.2;0.286776615494497;11.5772866276112;10.93
15;4;"a";"Wfull";102.42;79.72;76.29;7;25.29;25;19.5;29.2;62.1;45.5;90.4;6055.88;1.39;16.23;16.23;172.89;167.37;51551.82;2.8;113.5;113.5;20;30;50;1.2;0.362402668482041;12.0576175191647;2.8
15;4;"a";"Wfull";106.83;80.79;75.96;8;21.07;21.07;17.2;26.5;71.88;51;92.8;5861;2.11;16.23;16.23;193.96;188.44;57412.82;2.9;129.73;129.73;20;30;50;1.2;0.455601725407807;12.5416153434386;0.1
15;4;"a";"Wfull";121;87.23;75.87;9;16.67;16.67;13.8;18.8;83.7;71.7;90.6;2196;1.23;16.23;16.23;210.63;205.11;59608.82;7;145.96;145.96;20;30;50;1.2;0.569138500454623;13.0280418711172;14.92
15;4;"a";"Wfull";113.52;105.05;75.81;10;20.05;20.05;15.2;25.8;73.68;54.1;90.7;6233.75;1.54;16.23;16.23;230.68;225.15;65842.57;7.2;162.19;162.19;20;30;50;1.2;0.70552137038385;13.5156336636513;0.2
15;4;"a";"Wfull";117.67;110.03;77.22;11;17.58;17.58;16;19.1;87.44;80;93.2;1631.1;0.83;16.22;16.22;248.26;242.74;67473.68;23.3;178.41;178.41;20;30;50;1.2;0.866502518999695;14.0028150579057;16.1
15;4;"a";"Wfull";114.91;122.05;97.16;12;18.54;18.54;13.5;23.5;74.13;51.8;90.8;4385.75;0.97;16.22;16.22;266.8;261.28;71859.43;24.1;194.63;194.63;20;30;50;1.2;1.05288871197309;14.48861415448;0.8
15;4;"a";"Wfull";106.91;111.49;101.84;13;19.89;19.89;12.4;26.6;66.99;42.4;94;7765.15;0.73;16.21;16.21;286.7;281.18;79624.57;24.1;210.84;210.84;20;30;50;1.2;1.26365640434449;14.9714764450483;0
15;4;"a";"Wfull";101.99;107.29;101.52;14;21.91;21.91;14.9;27.7;68.77;47.8;92.4;5073.55;1;16.2;16.2;308.61;303.08;84698.12;24.1;227.04;227.04;20;30;50;1.2;1.49588690480061;15.4501798313751;0
15;4;"a";"Wfull";99.22;105.19;101.23;15;23.21;23.21;16.3;29.8;68.74;41.8;92.6;6556.92;0.89;16.19;16.19;331.82;326.29;91255.05;24.1;243.23;243.23;20;30;50;1.2;1.74456940892664;15.9235461858469;0
16;4;"b";"Wfull";83.41;73.34;80.72;2;22.74;22.74;12.2;30.9;61.41;38;92.5;7198.75;0.88;16.2;16.2;42.88;42.88;15705.27;0;32.39;32.39;20;30;50;1.2;0.177506972709907;10.6326655312179;11.07
16;4;"b";"Wfull";89.94;72.44;79.53;3;24.49;24.49;16.1;32.8;62.07;36.4;91.2;7875.6;1.01;16.21;16.21;67.37;67.37;23580.88;0;48.6;48.6;20;30;50;1.2;0.177506972709907;10.6326655312179;0
16;4;"b";"Wfull";89.8;72.94;79.09;4;25.98;25;15.8;33.7;61.75;41.2;88.5;7664.95;0.94;16.22;16.22;93.35;92.37;31245.82;0;64.82;64.82;20;30;50;1.2;0.177506972709907;10.6326655312179;11.16
16;4;"b";"Wfull";104.98;73.59;78.97;5;27.32;25;18.1;34.2;60.77;40.7;91.2;6581.27;0.78;16.22;16.22;120.67;117.37;37827.1;0;81.04;81.04;20;30;50;1.2;0.225983067592473;11.1018231948832;0
16;4;"b";"Wfull";96.64;74.5;78.88;6;26.93;25;18.4;33;58.75;40.4;87.5;7668.85;0.99;16.23;16.23;147.6;142.37;45495.95;0;97.27;97.27;20;30;50;1.2;0.286776615494497;11.5772866276112;11.1
