satz_id,variante_H2O,wiederholung,zeit_messung,tage_seit_aussaat,B0020_nFK_prozent,B2040_nFK_prozent,B4060_nFK_prozent,Tmean_gradC,Tmean_th9_25_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,globalstrahlung_Wh_m2,par_Wh_m2,niederschlag_mm,windgeschwindigkeit_m_s,FAO56_mm,tageslicht_h,tageslicht_h_th9,Tmean_gradC_sum,Tmean_th9_25_gradC_sum,globalstrahlung_Wh_m2_sum,niederschlag_mm_sum,FAO56_mm_sum,tageslicht_h_sum,tageslicht_h_th9_sum,bewaesserung_mm
10,Wfull,d,2023-08-11,18,96.98,113.05,113.31,21.48,21.48,11.3,29.9,65.86,43.7,92.6,6748.72,4769.75,0,0.6,4.2,14.62,14.62,350.19,350.19,74850.5,82.4,52.4,286.4,286.4,0
10,Wfull,d,2023-08-12,19,92.92,109.71,110.72,22.02,22.02,18.3,27.6,82.11,60.9,95.4,3987.92,5207.25,7.7,0.62,2.8,14.57,14.57,372.21,372.21,78838.43,90.1,55.2,300.97,300.97,0
10,Wfull,d,2023-08-13,20,93.92,107.5,107.7,21.76,21.76,16.3,27.5,75.19,50.4,95.3,4562.77,5295.5,0,0.45,3,14.51,14.51,393.97,393.97,83401.2,90.1,58.2,315.48,315.48,0
10,Wfull,d,2023-08-14,21,87.93,105.79,105.91,22.36,22.36,17.3,29,77.61,58,93.7,3365.03,5421.75,0,0.33,2.4,14.46,14.46,416.32,416.32,86766.23,90.1,60.6,329.94,329.94,0
10,Wfull,d,2023-08-15,22,108.53,104.86,104.67,21.54,21.54,18.9,25.8,86.97,68.5,95.6,2946.55,4833.5,14,0.49,2.1,14.4,14.4,437.87,437.87,89712.78,104.1,62.7,344.34,344.34,0
10,Wfull,d,2023-08-16,23,144.88,135.19,128.01,21.6,21.6,17.9,27.7,84.55,56.7,96.6,4172.3,4704.75,15.8,0.72,2.8,14.35,14.35,459.47,459.47,93885.08,119.9,65.5,358.69,358.69,0
10,Wfull,d,2023-08-17,24,141.96,169.72,166.03,22.3,22.3,17.2,28.5,79.55,57.1,95.8,6061.18,4847.5,0,0.84,3.9,14.29,14.29,481.77,481.77,99946.25,119.9,69.4,372.98,372.98,0
10,Wfull,d,2023-08-18,25,118.24,137.6,135.57,23.95,23.95,17.5,32.7,74.57,44,96.1,6518.35,4903,0,0.68,4.4,14.24,14.24,505.72,505.72,106464.6,119.9,73.8,387.22,387.22,0
10,Wfull,d,2023-08-19,26,108.6,125.68,125.88,24.38,24.38,18.7,29.4,76.13,62.8,93.4,3126.2,5400.75,0,0.38,2.4,14.18,14.18,530.1,530.1,109590.8,119.9,76.2,401.4,401.4,0
10,Wfull,d,2023-08-20,27,101.79,118.9,120.09,25.81,25,19.2,32.9,71.63,44.5,94.6,6377.52,5295,0,0.5,4.4,14.12,14.12,555.91,555.1,115968.32,119.9,80.6,415.52,415.52,0
10,Wfull,d,2023-08-21,28,93.88,112.68,115.1,25.63,25,18.6,33.3,70.93,46.5,94.9,5664.5,5930.75,0,0.52,4,14.07,14.07,581.54,580.1,121632.82,119.9,84.6,429.59,429.59,7.2
10,Wfull,d,2023-08-22,29,93.79,106.31,109.84,24.06,24.06,17.4,30.7,69.48,47.1,93.4,6055.52,5457.25,0,0.68,4,14.01,14.01,605.6,604.16,127688.35,119.9,88.6,443.6,443.6,0
10,Wfull,d,2023-08-23,30,89.38,101.72,105.97,23.32,23.32,16.6,31,63.12,34.8,90.9,6316.62,5826,0,0.59,4.1,13.95,13.95,628.92,627.48,134004.97,119.9,92.7,457.55,457.55,0
10,Wfull,d,2023-08-24,31,79.56,98.43,103.97,20.71,20.71,16.4,26.7,78.02,55.6,95.2,2827.05,4176.25,2.2,0.7,2.1,13.89,13.89,649.63,648.19,136832.02,122.1,94.8,471.44,471.44,0
10,Wfull,d,2023-08-25,32,72.12,94.51,100.97,22.09,22.09,16.6,28.5,82.02,58.3,96.3,3844.6,4747.5,1.4,0.73,2.6,13.83,13.83,671.71,670.27,140676.62,123.5,97.4,485.27,485.27,0
10,Wfull,d,2023-08-26,33,74.19,90.1,98.14,20.31,20.31,13.4,24.8,66.08,45.6,92.7,4810.07,5092.5,0,0.76,3,13.78,13.78,692.02,690.58,145486.7,123.5,100.4,499.05,499.05,20.1
10,Wfull,d,2023-08-27,34,161.68,147.2,114.9,16.63,16.63,11.5,22.3,76.64,50.8,93.1,3366.18,5851.25,2.1,0.61,2.1,13.72,13.72,708.65,707.21,148852.87,125.6,102.5,512.77,512.77,0
10,Wfull,d,2023-08-28,35,132.03,143.17,136.72,15.18,15.18,10,20.3,78.43,60,94.8,2593.72,5790.5,0,0.63,1.7,13.66,13.66,723.83,722.39,151446.6,125.6,104.2,526.43,526.43,0
10,Wfull,d,2023-08-29,36,121.65,131.06,130.49,16.88,16.88,14.1,22,76.8,55.3,87.4,4022.35,6107,0.1,1.34,2.5,13.6,13.6,740.71,739.27,155468.95,125.7,106.7,540.03,540.03,5.4
10,Wfull,d,2023-08-30,37,132.64,126.26,122.86,16.59,16.59,12.3,22.8,77.93,49.8,92.7,4378.32,5420.5,2.3,0.9,2.5,13.54,13.54,757.31,755.87,159847.28,128,109.2,553.57,553.57,0
10,Wfull,d,2023-08-31,38,121.45,124.35,119.05,15.95,15.95,10.1,21.7,74.91,44.6,94.3,4576.27,4946.75,2.2,0.94,2.5,13.48,13.48,773.26,771.82,164423.55,130.2,111.7,567.05,567.05,0
10,Wfull,d,2023-09-01,39,165.26,144.62,124.66,17.29,17.29,14.2,22.7,87.05,69.6,95.5,2226.43,3899,9.5,0.79,1.6,13.42,13.42,790.55,789.11,166649.97,139.7,113.3,580.47,580.47,0
10,Wfull,d,2023-09-02,40,143.28,158.29,155.5,19.19,19.19,12.9,26.1,80.19,58.4,96.1,5374.57,4683.75,0,0.57,3,13.36,13.36,809.74,808.3,172024.55,139.7,116.3,593.83,593.83,0
10,Wfull,d,2023-09-03,41,121.61,136.34,135.65,19.94,19.94,14.1,26.1,77.4,54.2,93.4,4688.4,5169,0,0.7,2.8,13.3,13.3,829.68,828.24,176712.95,139.7,119.1,607.13,607.13,0
10,Wred,a,2023-08-08,15,100.5,109.5,93.66,16.62,16.62,9.4,21.4,70.85,48,93.6,4580.7,4560.75,2.5,1.23,2.9,14.78,14.78,291.65,291.65,55990.83,81.4,41,242.37,242.37,0
10,Wred,a,2023-08-09,16,97.73,106.2,93.03,18.18,18.18,13.3,23.9,76.34,50.1,95.2,5397.4,6618.75,1,0.76,3.2,14.73,14.73,309.83,309.83,61388.23,82.4,44.2,257.1,257.1,0
10,Wred,a,2023-08-10,17,93.34,102.87,92.12,18.88,18.88,11.8,27.1,66.92,37.1,94.1,6713.55,5739.5,0,0.63,4,14.68,14.68,328.71,328.71,68101.78,82.4,48.2,271.78,271.78,0
10,Wred,a,2023-08-11,18,84.81,98.18,90.21,21.48,21.48,11.3,29.9,65.86,43.7,92.6,6748.72,4769.75,0,0.6,4.2,14.62,14.62,350.19,350.19,74850.5,82.4,52.4,286.4,286.4,0
10,Wred,a,2023-08-12,19,78.72,93.27,87.98,22.02,22.02,18.3,27.6,82.11,60.9,95.4,3987.92,5207.25,7.7,0.62,2.8,14.57,14.57,372.21,372.21,78838.43,90.1,55.2,300.97,300.97,0
10,Wred,a,2023-08-13,20,78.24,89.79,85.22,21.76,21.76,16.3,27.5,75.19,50.4,95.3,4562.77,5295.5,0,0.45,3,14.51,14.51,393.97,393.97,83401.2,90.1,58.2,315.48,315.48,0
10,Wred,a,2023-08-14,21,70.01,86.2,83.02,22.36,22.36,17.3,29,77.61,58,93.7,3365.03,5421.75,0,0.33,2.4,14.46,14.46,416.32,416.32,86766.23,90.1,60.6,329.94,329.94,0
10,Wred,a,2023-08-15,22,79.33,83.67,81.3,21.54,21.54,18.9,25.8,86.97,68.5,95.6,2946.55,4833.5,14,0.49,2.1,14.4,14.4,437.87,437.87,89712.78,104.1,62.7,344.34,344.34,0
10,Wred,a,2023-08-16,23,106.99,93,80.57,21.6,21.6,17.9,27.7,84.55,56.7,96.6,4172.3,4704.75,15.8,0.72,2.8,14.35,14.35,459.47,459.47,93885.08,119.9,65.5,358.69,358.69,0
10,Wred,a,2023-08-17,24,135.57,135.89,103.97,22.3,22.3,17.2,28.5,79.55,57.1,95.8,6061.18,4847.5,0,0.84,3.9,14.29,14.29,481.77,481.77,99946.25,119.9,69.4,372.98,372.98,0
10,Wred,a,2023-08-18,25,98.75,118.64,107.65,23.95,23.95,17.5,32.7,74.57,44,96.1,6518.35,4903,0,0.68,4.4,14.24,14.24,505.72,505.72,106464.6,119.9,73.8,387.22,387.22,0
10,Wred,a,2023-08-19,26,80.65,101.89,101.24,24.38,24.38,18.7,29.4,76.13,62.8,93.4,3126.2,5400.75,0,0.38,2.4,14.18,14.18,530.1,530.1,109590.8,119.9,76.2,401.4,401.4,0
10,Wred,a,2023-08-20,27,60.29,90.79,95.39,25.81,25,19.2,32.9,71.63,44.5,94.6,6377.52,5295,0,0.5,4.4,14.12,14.12,555.91,555.1,115968.32,119.9,80.6,415.52,415.52,0
10,Wred,a,2023-08-21,28,41.52,79.81,90.67,25.63,25,18.6,33.3,70.93,46.5,94.9,5664.5,5930.75,0,0.52,4,14.07,14.07,581.54,580.1,121632.82,119.9,84.6,429.59,429.59,0
10,Wred,a,2023-08-22,29,33.25,71.38,85.86,24.06,24.06,17.4,30.7,69.48,47.1,93.4,6055.52,5457.25,0,0.68,4,14.01,14.01,605.6,604.16,127688.35,119.9,88.6,443.6,443.6,0
10,Wred,a,2023-08-23,30,29.02,65.69,81.8,23.32,23.32,16.6,31,63.12,34.8,90.9,6316.62,5826,0,0.59,4.1,13.95,13.95,628.92,627.48,134004.97,119.9,92.7,457.55,457.55,0
10,Wred,a,2023-08-24,31,27.08,69.4,78.47,20.71,20.71,16.4,26.7,78.02,55.6,95.2,2827.05,4176.25,2.2,0.7,2.1,13.89,13.89,649.63,648.19,136832.02,122.1,94.8,471.44,471.44,0
10,Wred,a,2023-08-25,32,26.75,80.78,75.32,22.09,22.09,16.6,28.5,82.02,58.3,96.3,3844.6,4747.5,1.4,0.73,2.6,13.83,13.83,671.71,670.27,140676.62,123.5,97.4,485.27,485.27,0
10,Wred,a,2023-08-26,33,26.06,79.21,72.87,20.31,20.31,13.4,24.8,66.08,45.6,92.7,4810.07,5092.5,0,0.76,3,13.78,13.78,692.02,690.58,145486.7,123.5,100.4,499.05,499.05,0
10,Wred,a,2023-08-27,34,25.58,84.27,71.49,16.63,16.63,11.5,22.3,76.64,50.8,93.1,3366.18,5851.25,2.1,0.61,2.1,13.72,13.72,708.65,707.21,148852.87,125.6,102.5,512.77,512.77,0
10,Wred,a,2023-08-28,35,25.25,87.38,70.21,15.18,15.18,10,20.3,78.43,60,94.8,2593.72,5790.5,0,0.63,1.7,13.66,13.66,723.83,722.39,151446.6,125.6,104.2,526.43,526.43,0
10,Wred,a,2023-08-29,36,25.07,89.82,67.29,16.88,16.88,14.1,22,76.8,55.3,87.4,4022.35,6107,0.1,1.34,2.5,13.6,13.6,740.71,739.27,155468.95,125.7,106.7,540.03,540.03,5.3
10,Wred,a,2023-08-30,37,24.89,91.8,64.15,16.59,16.59,12.3,22.8,77.93,49.8,92.7,4378.32,5420.5,2.3,0.9,2.5,13.54,13.54,757.31,755.87,159847.28,128,109.2,553.57,553.57,0
10,Wred,a,2023-08-31,38,24.67,103.21,62.23,15.95,15.95,10.1,21.7,74.91,44.6,94.3,4576.27,4946.75,2.2,0.94,2.5,13.48,13.48,773.26,771.82,164423.55,130.2,111.7,567.05,567.05,0
10,Wred,a,2023-09-01,39,24.57,,59.31,17.29,17.29,14.2,22.7,87.05,69.6,95.5,2226.43,3899,9.5,0.79,1.6,13.42,13.42,790.55,789.11,166649.97,139.7,113.3,580.47,580.47,0
10,Wred,a,2023-09-02,40,24.55,,57.06,19.19,19.19,12.9,26.1,80.19,58.4,96.1,5374.57,4683.75,0,0.57,3,13.36,13.36,809.74,808.3,172024.55,139.7,116.3,593.83,593.83,0
10,Wred,a,2023-09-03,41,24.57,,54.51,19.94,19.94,14.1,26.1,77.4,54.2,93.4,4688.4,5169,0,0.7,2.8,13.3,13.3,829.68,828.24,176712.95,139.7,119.1,607.13,607.13,0
10,Wred,b,2023-08-08,15,95.47,106.7,96.34,16.62,16.62,9.4,21.4,70.85,48,93.6,4580.7,4560.75,2.5,1.23,2.9,14.78,14.78,291.65,291.65,55990.83,81.4,41,242.37,242.37,0
10,Wred,b,2023-08-09,16,92.78,103.01,94.42,18.18,18.18,13.3,23.9,76.34,50.1,95.2,5397.4,6618.75,1,0.76,3.2,14.73,14.73,309.83,309.83,61388.23,82.4,44.2,257.1,257.1,0
10,Wred,b,2023-08-10,17,87.66,98.91,91.97,18.88,18.88,11.8,27.1,66.92,37.1,94.1,6713.55,5739.5,0,0.63,4,14.68,14.68,328.71,328.71,68101.78,82.4,48.2,271.78,271.78,0
10,Wred,b,2023-08-11,18,78.73,94.09,89.36,21.48,21.48,11.3,29.9,65.86,43.7,92.6,6748.72,4769.75,0,0.6,4.2,14.62,14.62,350.19,350.19,74850.5,82.4,52.4,286.4,286.4,0
10,Wred,b,2023-08-12,19,72.81,88.79,86.79,22.02,22.02,18.3,27.6,82.11,60.9,95.4,3987.92,5207.25,7.7,0.62,2.8,14.57,14.57,372.21,372.21,78838.43,90.1,55.2,300.97,300.97,0
10,Wred,b,2023-08-13,20,72.37,84.57,83.64,21.76,21.76,16.3,27.5,75.19,50.4,95.3,4562.77,5295.5,0,0.45,3,14.51,14.51,393.97,393.97,83401.2,90.1,58.2,315.48,315.48,0
10,Wred,b,2023-08-14,21,64.02,80.22,81.05,22.36,22.36,17.3,29,77.61,58,93.7,3365.03,5421.75,0,0.33,2.4,14.46,14.46,416.32,416.32,86766.23,90.1,60.6,329.94,329.94,0
10,Wred,b,2023-08-15,22,71.36,76.42,78.79,21.54,21.54,18.9,25.8,86.97,68.5,95.6,2946.55,4833.5,14,0.49,2.1,14.4,14.4,437.87,437.87,89712.78,104.1,62.7,344.34,344.34,0
10,Wred,b,2023-08-16,23,102.54,78.59,76.3,21.6,21.6,17.9,27.7,84.55,56.7,96.6,4172.3,4704.75,15.8,0.72,2.8,14.35,14.35,459.47,459.47,93885.08,119.9,65.5,358.69,358.69,0
10,Wred,b,2023-08-17,24,134.72,103.28,75.33,22.3,22.3,17.2,28.5,79.55,57.1,95.8,6061.18,4847.5,0,0.84,3.9,14.29,14.29,481.77,481.77,99946.25,119.9,69.4,372.98,372.98,0
10,Wred,b,2023-08-18,25,94.37,99.22,76.04,23.95,23.95,17.5,32.7,74.57,44,96.1,6518.35,4903,0,0.68,4.4,14.24,14.24,505.72,505.72,106464.6,119.9,73.8,387.22,387.22,0
10,Wred,b,2023-08-19,26,73.32,83.61,74.82,24.38,24.38,18.7,29.4,76.13,62.8,93.4,3126.2,5400.75,0,0.38,2.4,14.18,14.18,530.1,530.1,109590.8,119.9,76.2,401.4,401.4,0
10,Wred,b,2023-08-20,27,56.23,73.22,72.31,25.81,25,19.2,32.9,71.63,44.5,94.6,6377.52,5295,0,0.5,4.4,14.12,14.12,555.91,555.1,115968.32,119.9,80.6,415.52,415.52,0
10,Wred,b,2023-08-21,28,40.89,63.7,68.86,25.63,25,18.6,33.3,70.93,46.5,94.9,5664.5,5930.75,0,0.52,4,14.07,14.07,581.54,580.1,121632.82,119.9,84.6,429.59,429.59,0
10,Wred,b,2023-08-22,29,34.64,60.71,64.65,24.06,24.06,17.4,30.7,69.48,47.1,93.4,6055.52,5457.25,0,0.68,4,14.01,14.01,605.6,604.16,127688.35,119.9,88.6,443.6,443.6,0
10,Wred,b,2023-08-23,30,31.74,59.38,60.14,23.32,23.32,16.6,31,63.12,34.8,90.9,6316.62,5826,0,0.59,4.1,13.95,13.95,628.92,627.48,134004.97,119.9,92.7,457.55,457.55,0
10,Wred,b,2023-08-24,31,29.54,58.7,56.67,20.71,20.71,16.4,26.7,78.02,55.6,95.2,2827.05,4176.25,2.2,0.7,2.1,13.89,13.89,649.63,648.19,136832.02,122.1,94.8,471.44,471.44,0
10,Wred,b,2023-08-25,32,29.08,59.05,53.64,22.09,22.09,16.6,28.5,82.02,58.3,96.3,3844.6,4747.5,1.4,0.73,2.6,13.83,13.83,671.71,670.27,140676.62,123.5,97.4,485.27,485.27,0
10,Wred,b,2023-08-26,33,28.2,59.2,49.69,20.31,20.31,13.4,24.8,66.08,45.6,92.7,4810.07,5092.5,0,0.76,3,13.78,13.78,692.02,690.58,145486.7,123.5,100.4,499.05,499.05,0
10,Wred,b,2023-08-27,34,27.51,59.6,46.75,16.63,16.63,11.5,22.3,76.64,50.8,93.1,3366.18,5851.25,2.1,0.61,2.1,13.72,13.72,708.65,707.21,148852.87,125.6,102.5,512.77,512.77,0
10,Wred,b,2023-08-28,35,27,59.88,44.51,15.18,15.18,10,20.3,78.43,60,94.8,2593.72,5790.5,0,0.63,1.7,13.66,13.66,723.83,722.39,151446.6,125.6,104.2,526.43,526.43,0
10,Wred,b,2023-08-29,36,26.64,60.37,40.86,16.88,16.88,14.1,22,76.8,55.3,87.4,4022.35,6107,0.1,1.34,2.5,13.6,13.6,740.71,739.27,155468.95,125.7,106.7,540.03,540.03,5.3
10,Wred,b,2023-08-30,37,26.27,62.57,38.32,16.59,16.59,12.3,22.8,77.93,49.8,92.7,4378.32,5420.5,2.3,0.9,2.5,13.54,13.54,757.31,755.87,159847.28,128,109.2,553.57,553.57,0
10,Wred,b,2023-08-31,38,25.91,62.13,36.16,15.95,15.95,10.1,21.7,74.91,44.6,94.3,4576.27,4946.75,2.2,0.94,2.5,13.48,13.48,773.26,771.82,164423.55,130.2,111.7,567.05,567.05,0
10,Wred,b,2023-09-01,39,25.74,63.43,34.1,17.29,17.29,14.2,22.7,87.05,69.6,95.5,2226.43,3899,9.5,0.79,1.6,13.42,13.42,790.55,789.11,166649.97,139.7,113.3,580.47,580.47,0
10,Wred,b,2023-09-02,40,26.22,65.97,33.35,19.19,19.19,12.9,26.1,80.19,58.4,96.1,5374.57,4683.75,0,0.57,3,13.36,13.36,809.74,808.3,172024.55,139.7,116.3,593.83,593.83,0
10,Wred,b,2023-09-03,41,27.83,69.12,31.66,19.94,19.94,14.1,26.1,77.4,54.2,93.4,4688.4,5169,0,0.7,2.8,13.3,13.3,829.68,828.24,176712.95,139.7,119.1,607.13,607.13,0
10,Wred,c,2023-08-08,15,99.59,108.44,122.02,16.62,16.62,9.4,21.4,70.85,48,93.6,4580.7,4560.75,2.5,1.23,2.9,14.78,14.78,291.65,291.65,55990.83,81.4,41,242.37,242.37,0
10,Wred,c,2023-08-09,16,96.63,106.25,119.86,18.18,18.18,13.3,23.9,76.34,50.1,95.2,5397.4,6618.75,1,0.76,3.2,14.73,14.73,309.83,309.83,61388.23,82.4,44.2,257.1,257.1,0
10,Wred,c,2023-08-10,17,93.44,103.98,117.07,18.88,18.88,11.8,27.1,66.92,37.1,94.1,6713.55,5739.5,0,0.63,4,14.68,14.68,328.71,328.71,68101.78,82.4,48.2,271.78,271.78,0
10,Wred,c,2023-08-11,18,87.07,101.33,114.61,21.48,21.48,11.3,29.9,65.86,43.7,92.6,6748.72,4769.75,0,0.6,4.2,14.62,14.62,350.19,350.19,74850.5,82.4,52.4,286.4,286.4,0
10,Wred,c,2023-08-12,19,81.46,98.25,112.22,22.02,22.02,18.3,27.6,82.11,60.9,95.4,3987.92,5207.25,7.7,0.62,2.8,14.57,14.57,372.21,372.21,78838.43,90.1,55.2,300.97,300.97,0
10,Wred,c,2023-08-13,20,81.23,95.54,109.36,21.76,21.76,16.3,27.5,75.19,50.4,95.3,4562.77,5295.5,0,0.45,3,14.51,14.51,393.97,393.97,83401.2,90.1,58.2,315.48,315.48,0
10,Wred,c,2023-08-14,21,75.74,92.73,106.88,22.36,22.36,17.3,29,77.61,58,93.7,3365.03,5421.75,0,0.33,2.4,14.46,14.46,416.32,416.32,86766.23,90.1,60.6,329.94,329.94,0
10,Wred,c,2023-08-15,22,87.94,90.11,104.59,21.54,21.54,18.9,25.8,86.97,68.5,95.6,2946.55,4833.5,14,0.49,2.1,14.4,14.4,437.87,437.87,89712.78,104.1,62.7,344.34,344.34,0
10,Wred,c,2023-08-16,23,119,97.17,104.52,21.6,21.6,17.9,27.7,84.55,56.7,96.6,4172.3,4704.75,15.8,0.72,2.8,14.35,14.35,459.47,459.47,93885.08,119.9,65.5,358.69,358.69,0
10,Wred,c,2023-08-17,24,139.68,116.69,120.4,22.3,22.3,17.2,28.5,79.55,57.1,95.8,6061.18,4847.5,0,0.84,3.9,14.29,14.29,481.77,481.77,99946.25,119.9,69.4,372.98,372.98,0
10,Wred,c,2023-08-18,25,103.24,112.04,127.89,23.95,23.95,17.5,32.7,74.57,44,96.1,6518.35,4903,0,0.68,4.4,14.24,14.24,505.72,505.72,106464.6,119.9,73.8,387.22,387.22,0
10,Wred,c,2023-08-19,26,84.45,100.78,119.92,24.38,24.38,18.7,29.4,76.13,62.8,93.4,3126.2,5400.75,0,0.38,2.4,14.18,14.18,530.1,530.1,109590.8,119.9,76.2,401.4,401.4,0
10,Wred,c,2023-08-20,27,65.59,90.62,113.48,25.81,25,19.2,32.9,71.63,44.5,94.6,6377.52,5295,0,0.5,4.4,14.12,14.12,555.91,555.1,115968.32,119.9,80.6,415.52,415.52,0
10,Wred,c,2023-08-21,28,45.57,78.61,107.16,25.63,25,18.6,33.3,70.93,46.5,94.9,5664.5,5930.75,0,0.52,4,14.07,14.07,581.54,580.1,121632.82,119.9,84.6,429.59,429.59,0
10,Wred,c,2023-08-22,29,35.04,67.35,101.77,24.06,24.06,17.4,30.7,69.48,47.1,93.4,6055.52,5457.25,0,0.68,4,14.01,14.01,605.6,604.16,127688.35,119.9,88.6,443.6,443.6,0
10,Wred,c,2023-08-23,30,29.2,54.85,96.8,23.32,23.32,16.6,31,63.12,34.8,90.9,6316.62,5826,0,0.59,4.1,13.95,13.95,628.92,627.48,134004.97,119.9,92.7,457.55,457.55,0
10,Wred,c,2023-08-24,31,26.33,45.59,91.86,20.71,20.71,16.4,26.7,78.02,55.6,95.2,2827.05,4176.25,2.2,0.7,2.1,13.89,13.89,649.63,648.19,136832.02,122.1,94.8,471.44,471.44,0
10,Wred,c,2023-08-25,32,25.94,39.44,87.09,22.09,22.09,16.6,28.5,82.02,58.3,96.3,3844.6,4747.5,1.4,0.73,2.6,13.83,13.83,671.71,670.27,140676.62,123.5,97.4,485.27,485.27,0
10,Wred,c,2023-08-26,33,25.31,32.09,81.27,20.31,20.31,13.4,24.8,66.08,45.6,92.7,4810.07,5092.5,0,0.76,3,13.78,13.78,692.02,690.58,145486.7,123.5,100.4,499.05,499.05,0
10,Wred,c,2023-08-27,34,24.95,29.34,75.84,16.63,16.63,11.5,22.3,76.64,50.8,93.1,3366.18,5851.25,2.1,0.61,2.1,13.72,13.72,708.65,707.21,148852.87,125.6,102.5,512.77,512.77,0
10,Wred,c,2023-08-28,35,24.78,27.86,72.75,15.18,15.18,10,20.3,78.43,60,94.8,2593.72,5790.5,0,0.63,1.7,13.66,13.66,723.83,722.39,151446.6,125.6,104.2,526.43,526.43,0
10,Wred,c,2023-08-29,36,24.74,26.62,67.03,16.88,16.88,14.1,22,76.8,55.3,87.4,4022.35,6107,0.1,1.34,2.5,13.6,13.6,740.71,739.27,155468.95,125.7,106.7,540.03,540.03,5.4
10,Wred,c,2023-08-30,37,24.67,25.89,61.37,16.59,16.59,12.3,22.8,77.93,49.8,92.7,4378.32,5420.5,2.3,0.9,2.5,13.54,13.54,757.31,755.87,159847.28,128,109.2,553.57,553.57,0
10,Wred,c,2023-08-31,38,24.52,25.45,55.89,15.95,15.95,10.1,21.7,74.91,44.6,94.3,4576.27,4946.75,2.2,0.94,2.5,13.48,13.48,773.26,771.82,164423.55,130.2,111.7,567.05,567.05,0
10,Wred,c,2023-09-01,39,24.49,25.21,51.78,17.29,17.29,14.2,22.7,87.05,69.6,95.5,2226.43,3899,9.5,0.79,1.6,13.42,13.42,790.55,789.11,166649.97,139.7,113.3,580.47,580.47,0
10,Wred,c,2023-09-02,40,24.59,25.06,47.12,19.19,19.19,12.9,26.1,80.19,58.4,96.1,5374.57,4683.75,0,0.57,3,13.36,13.36,809.74,808.3,172024.55,139.7,116.3,593.83,593.83,0
10,Wred,c,2023-09-03,41,24.7,24.84,42.07,19.94,19.94,14.1,26.1,77.4,54.2,93.4,4688.4,5169,0,0.7,2.8,13.3,13.3,829.68,828.24,176712.95,139.7,119.1,607.13,607.13,0
10,Wred,d,2023-08-08,15,110.24,126.39,128.25,16.62,16.62,9.4,21.4,70.85,48,93.6,4580.7,4560.75,2.5,1.23,2.9,14.78,14.78,291.65,291.65,55990.83,81.4,41,242.37,242.37,0
10,Wred,d,2023-08-09,16,107.2,123.09,125.77,18.18,18.18,13.3,23.9,76.34,50.1,95.2,5397.4,6618.75,1,0.76,3.2,14.73,14.73,309.83,309.83,61388.23,82.4,44.2,257.1,257.1,0
10,Wred,d,2023-08-10,17,102.3,119.02,123.19,18.88,18.88,11.8,27.1,66.92,37.1,94.1,6713.55,5739.5,0,0.63,4,14.68,14.68,328.71,328.71,68101.78,82.4,48.2,271.78,271.78,0
10,Wred,d,2023-08-11,18,93.44,114.98,119.74,21.48,21.48,11.3,29.9,65.86,43.7,92.6,6748.72,4769.75,0,0.6,4.2,14.62,14.62,350.19,350.19,74850.5,82.4,52.4,286.4,286.4,0
10,Wred,d,2023-08-12,19,88.45,110.49,117,22.02,22.02,18.3,27.6,82.11,60.9,95.4,3987.92,5207.25,7.7,0.62,2.8,14.57,14.57,372.21,372.21,78838.43,90.1,55.2,300.97,300.97,0
10,Wred,d,2023-08-13,20,89.6,106.71,113.91,21.76,21.76,16.3,27.5,75.19,50.4,95.3,4562.77,5295.5,0,0.45,3,14.51,14.51,393.97,393.97,83401.2,90.1,58.2,315.48,315.48,0
10,Wred,d,2023-08-14,21,81.95,103,110.59,22.36,22.36,17.3,29,77.61,58,93.7,3365.03,5421.75,0,0.33,2.4,14.46,14.46,416.32,416.32,86766.23,90.1,60.6,329.94,329.94,0
10,Wred,d,2023-08-15,22,110.09,100.43,109.23,21.54,21.54,18.9,25.8,86.97,68.5,95.6,2946.55,4833.5,14,0.49,2.1,14.4,14.4,437.87,437.87,89712.78,104.1,62.7,344.34,344.34,0
10,Wred,d,2023-08-16,23,154.57,133.62,121.39,21.6,21.6,17.9,27.7,84.55,56.7,96.6,4172.3,4704.75,15.8,0.72,2.8,14.35,14.35,459.47,459.47,93885.08,119.9,65.5,358.69,358.69,0
10,Wred,d,2023-08-17,24,151.18,179.57,208.47,22.3,22.3,17.2,28.5,79.55,57.1,95.8,6061.18,4847.5,0,0.84,3.9,14.29,14.29,481.77,481.77,99946.25,119.9,69.4,372.98,372.98,0
10,Wred,d,2023-08-18,25,122.15,144.12,151.29,23.95,23.95,17.5,32.7,74.57,44,96.1,6518.35,4903,0,0.68,4.4,14.24,14.24,505.72,505.72,106464.6,119.9,73.8,387.22,387.22,0
10,Wred,d,2023-08-19,26,105.03,125.62,135.41,24.38,24.38,18.7,29.4,76.13,62.8,93.4,3126.2,5400.75,0,0.38,2.4,14.18,14.18,530.1,530.1,109590.8,119.9,76.2,401.4,401.4,0
10,Wred,d,2023-08-20,27,84.41,111.19,125.4,25.81,25,19.2,32.9,71.63,44.5,94.6,6377.52,5295,0,0.5,4.4,14.12,14.12,555.91,555.1,115968.32,119.9,80.6,415.52,415.52,0
